"advertiserId","programmeName","conversionRate","approvalRate","epc","launchDate","paymentStatus","paymentRiskLevel","awinIndex","feedEnabled","productReporting","commissionMin","commissionMax","leadMin","leadMax","cookieLength","parentSectors","subSectors","primarySector","averagePaymentTime","primaryRegion","descriptionShort","logoUrl","displayUrl"
"80873","Sneakids - DE","1.22556","75.75","0.02","2024-06-19","amber","exposurelevel1","44.6467","yes","no","0","0","0","0","30","Retail & Shopping","Childrenswear|Clothing|Clothing Accessories","Childrenswear","80","DE","Sneakids.de, die Website, auf der du Sneakers und Kindermode kaufen kannst. Finden Sie unter unseren 600 Marken den passenden Stil für Ihre Jungen, Mädchen und Babys.","https://ui.awin.com/images/upload/merchant/profile/80873.png","https://sneakids-de.de/"
"58031","Teaballs DE","14.9791","96.65","0.23","2023-07-26","amber","exposurelevel1","53.5162","yes","no","0","0","0","0","30","Retail & Shopping","Wine Spirits & Tobacco","Wine, Spirits & Tobacco","72","DE","TEABALLS - der Tee ohne Beutel. Kein Ziehzeitdrama, einfach dosierbar, praktisch und gesund. Zum heiß oder kalt Trinken.","https://ui.awin.com/images/upload/merchant/profile/58031.png","https://teaballs.eu"
"58341","Royal Copenhagen (DE)","","0.00","0.00","2023-11-28","green","none","0","yes","no","0","0","0","0","30","Retail & Shopping","Department Stores|Gifts & Flowers|Home & Garden","Home & Garden","null","DE","For nearly two and a half centuries, Royal Copenhagen has been synonymous with timeless design and extraordinary craftsmanship. As we continue to cherish our heritage and design for today’s homes, we invite you to explore a world of porcelain.","https://ui.awin.com/images/upload/merchant/profile/58341.png","https://royalcopenhagen.com/en-de/"
"53597","Tales & Tails DE","19.6919","100.00","0.60","2023-05-31","amber","exposurelevel1","69.7266","yes","no","0","0","0","0","30","Retail & Shopping","Pets & Pet Care","Pets & Pet Care","67","DE","Willkommen beim TalesTails Partnerprogramm. Bei uns findest du endlich ein Futter welches dein Vierbeiner verträgt und gerne frisst.","https://ui.awin.com/images/upload/merchant/profile/53597.png","https://talesandtails.de/"
"78270","goehring DE","1.60416","33.33","0.26","2024-05-09","amber","exposurelevel1","0","yes","no","0","0","0","0","30","Retail & Shopping","Furniture & Soft Furnishings","Furniture & Soft Furnishings","92","DE","In unserem Shop finden sie hochwertige Massivholz Wohnmöbel aus heimischen Holzarten wie Buche, Kernbuche, Eiche, Wildeiche und Nussbaum. Unsere Kastenmöbel können individuell konfiguriert und auf Mass in Deutschland und der EU hergestellt werden","https://ui.awin.com/images/upload/merchant/profile/78270.png","https://www.goehring.de/"
"79440","Bloomling DE","1.72557","97.56","0.08","2024-05-08","amber","exposurelevel1","45.6364","yes","no","0","0","0","0","30","Retail & Shopping","Home & Garden","Home & Garden","95","DE","Bloomling - Der Online-Treffpunkt für nachhaltiges Gärtnern mit ganz viel Leidenschaft, Herzblut und jeder Menge Know-how.","https://ui.awin.com/images/upload/merchant/profile/79440.png","https://www.bloomling.de/"
"53701","Samen.de","1.88992","100.00","0.05","2023-06-20","amber","exposurelevel1","72.2286","yes","no","0","0","0","0","30","Retail & Shopping","Home & Garden","Home & Garden","48","DE","Unser Partnerprogramm auf samen.de bietet Ihnen die Möglichkeit, Teil unserer wachsenden Gemeinschaft zu werden und dabei zu verdienen. Als Partner erhalten Sie eine Provision von 5% für jeden Verkauf.","https://ui.awin.com/images/upload/merchant/profile/53701.png","https://samen.de/"
"50279","Pott'd (DE)","20.0326","99.38","1.18","2023-04-13","amber","exposurelevel2","74.1726","yes","no","0","0","0","0","30","Retail & Shopping","Gifts & Flowers|Home & Garden|Toys & Games","Toys & Games","74","DE","Pott'd ist die weltweit meistverkaufte Marke für Töpferwaren zu Hause. Wir haben Menschen auf der ganzen Welt dabei geholfen, ihre Liebe zur Töpferei zu entdecken und zu erweitern. Melden Sie sich noch heute für eine Provision von 15 % an","https://ui.awin.com/images/upload/merchant/profile/50279.png","http://www.getpottd.eu/de-de"
"72187","JBL DE","7.27029","62.11","0.26","2024-03-13","amber","exposurelevel2","47.9114","yes","no","0","0","0","0","30","Retail & Shopping","Audio Visual|Electronic Accessories|Gadgets","Audio Visual","121","DE","JBL ist eine der bekanntesten Marken in der Audiogeräteindustrie und gehört zu Harman International Industries. Entdecken Sie JBLs Pro Sound durch unsere innovativste Auswahl an tragbaren Lautsprechern, kabellosen Kopfhörern, Gaming-Headsets und Soundbars","https://ui.awin.com/images/upload/merchant/profile/72187.png","https://de.jbl.com/"
"64692","Shokz DE","2.9231","100.00","0.22","2023-10-26","green","none","55.9454","yes","no","0","0","0","0","30","Retail & Shopping","Gadgets|Sports Equipment","Gadgets","204","DE","Shokz ist die weltweit führende Marke für Unterhaltungselektronik, die sich auf Innovationen in der Akustik konzentriert und für faszinierende Entwicklungen bei kabellosen Open-Ear Kopfhörern bekannt ist.","https://ui.awin.com/images/upload/merchant/profile/64692.png","https://de.shokz.com/"
"68526","Software-Dealz DE","10.7479","59.52","0.19","2023-11-29","green","none","57.4716","yes","no","0","0","0","0","30","Telco's & Services","Software Downloads","Software Downloads","51","DE","Bei software-dealz.de.de erhalten Sie aktuelle Softwareprodukte zum einmaligen Fixpreis und ohne die Bindung an ein Abonnement oder fortlaufende Kosten. Nutzen Sie Ihre Software als Vollversion ohne Laufzeit und Einschränkungen.","https://ui.awin.com/images/upload/merchant/profile/68526.png","https://software-dealz.de/"
"68032","djive DE","7.10852","81.25","0.38","2023-11-17","amber","exposurelevel4","75.0423","yes","no","0","0","0","0","30","Retail & Shopping","Home & Garden","Home & Garden","null","DE","Wir suchen Affiliates, die relevanten Content im Bereich Haushaltselektronik und Smart Home besitzen und unsere Luftreinger  Ventilatoren-Kombigeräte promoten.","https://ui.awin.com/images/upload/merchant/profile/68032.png","https://djive.eu/"
"28173","Eggersmann DE","8.21969","100.00","0.05","2022-03-11","green","none","62.558","yes","no","0","0","0","0","30","Retail & Shopping","Pets & Pet Care","Pets & Pet Care","75","DE","Qualitäts-Futter - Made in Germany! Kaufen Sie bei uns online hochwertiges Tierfutter, das speziell auf die gesundheitlichen und körperlichen Bedürfnisse Ihrer Lieblinge abgestimmt ist.","https://ui.awin.com/images/upload/merchant/profile/28173.png","https://www.eggersmann-shop.de/"
"24666","Egret DE","0.0504409","79.62","0.03","2021-08-30","green","none","35.88","yes","no","0","0","0","0","30","Retail & Shopping","Electronic Superstore|Gadgets","Electronic Superstore","111","DE","Egret ist Pionier der Mikromobilität. Bereits seit 2011 entwickelt und vertreibt der Hamburger Hersteller E-Scooter im Premiumsegment. E-Scooter von Egret führen regelmäßig die Vergleichslisten an und sind besonders hochwertig in Design und Verarbeitung.","https://ui.awin.com/images/upload/merchant/profile/24666.png","https://my-egret.com/de"
"117407","Swiss Finest DE","6.20482","98.25","0.19","2025-07-17","amber","exposurelevel1","88.4344","yes","no","0","0","0","0","30","Retail & Shopping","FMCG","FMCG","34","DE","Swiss Finest ist eine Plattform für feine Schweizer Feinkost und Lifestyle-Produkte, insbesondere für Kunden in Deutschland. Swiss Finest vereint dabei Produkte kleiner Schweizer Manufakturen bis zu Artikeln von absoluten Top-Brands.","https://ui.awin.com/images/upload/merchant/profile/117407.png","https://www.swiss-finest.de/"
"13776","HIFI-REGLER DE","2.03699","58.59","0.04","2019-06-06","green","none","45.0713","yes","no","0","0","10","10","7","Retail & Shopping","Electronic Superstore|Entertainment Superstore","Electronic Superstore","75","DE",".","https://ui.awin.com/images/upload/merchant/profile/13776.png","https://www.hifi-regler.de/?mtm_source=awin&mtm_medium=affiliate&mtm_campaign=brand"
"116935","Stadelmann Natur DE","1.12381","86.49","0.02","2025-06-25","amber","exposurelevel2","60.7116","no","no","0","0","0","0","30","Retail & Shopping","Childrenswear|Clothing|Health & Beauty|Menswear","Clothing","null","DE","Es gibt Stadelmann Natur weil wir:- fair leben möchten- weil wir gesund leben möchten- weil wir bewusst leben möchten","https://ui.awin.com/images/upload/merchant/profile/116935.png","https://www.stadelmann-natur.de"
"115707","Stylevana DE","","0.00","0.00","2025-06-30","amber","exposurelevel2","0","yes","no","0","0","0","0","30","Retail & Shopping","Health & Beauty","Health & Beauty","null","DE","Stylevana ist Ihr One-Stop-Online-Shop, um die trendigsten asiatischen Beauty-Produkte zu kaufen. Unser Ziel ist es, eine breite und erschwingliche Auswahl an Beauty-Produkten auf der ganzen Welt anzubieten, sowie die neuesten Tipps und Geheimnisse in Sac","https://ui.awin.com/images/upload/merchant/profile/115707.png","https://www.stylevana.com/de_DE/"
"63816","Music Store DE","1.87437","35.88","0.08","2023-09-18","amber","exposurelevel2","18.0281","yes","no","0","0","0","0","30","Retail & Shopping","Music & DVD","Music & DVD","121","DE","Seit über 50 Jahren gehört Music Store zu den größten Händlern für Musikinstrumente in Europa. Wir bieten über 45.000 Produkte von namhaften Herstellern wie z.B. Gibson, Roland, Yamaha sowie bewährte Eigenmarken zu günstigen Preisen an.","https://ui.awin.com/images/upload/merchant/profile/63816.png","https://www.musicstore.de/de_DE/EUR"
"115745","Hecht-Garten","4.25368","97.19","0.40","2025-06-05","amber","exposurelevel1","74.0277","yes","no","0","0","0","0","30","Retail & Shopping","DIY|Home & Garden|Pets & Pet Care","Home & Garden","42","DE","Die Marke HECHT® ist stets darauf bedacht, hohe Qualität zu einem sehr guten Preis-Leistungsverhältnis anzubieten. Zum Sortiment gehören rund 1.000 Produkte. HECHT® Produkte werden von hochqualifizierten Technikern entwickelt, sind gut durchdacht.","https://ui.awin.com/images/upload/merchant/profile/115745.png","https://hecht-garten.de/"
"117495","Lybbie DE","","0.00","0.00","2025-07-03","green","none","0","yes","yes","0","0","0","0","30","Retail & Shopping","Childrenswear|Baby & Toddler","Baby & Toddler","null","DE","Wir verändern, wie die Welt über Windeln denkt. Müll am Babypo war gestern - heute nutzt man Lybbie. #WeMakeDiapersNotTrash","https://ui.awin.com/images/upload/merchant/profile/117495.png","https://wearlybbie.com"
"119025","Bettwaesche-mit-Stil DE","","0.00","0.00","2025-08-27","green","none","0","yes","no","0","0","0","0","30","Retail & Shopping","Furniture & Soft Furnishings|Home & Garden","Furniture & Soft Furnishings","null","DE","Bettwäsche mit Stil ist Ihr Premium-Anbieter für hochwertige Bettwäsche und Heimtextilien, produziert in eigener EU-Fertigung aus bester langstapeliger Baumwolle. Harmonisch abgestimmte Designs, Maßanfertigungen und personalisierte Stickereien möglich.","https://ui.awin.com/images/upload/merchant/profile/119025.png","https://www.bettwaesche-mit-stil.de/"
"117259","Barca Mobile DE","","0.00","0.00","2025-10-24","amber","exposurelevel4","","no","no","0","0","0","0","30","","","","null","DE","Capitalize on the booming eSIM market with Barça Mobile – backed by FC Barcelona and built for performance. With competitive pricing, top coverage, high commissions, and global demand, early affiliates unlock ambassador perks and long-term earning power.","https://ui.awin.com/images/upload/merchant/profile/117259.png","https://barcamobile.com/de"
"115899","OVS DE","2.76696","88.24","0.10","2025-07-04","amber","exposurelevel2","42.4827","yes","no","0","0","0","0","30","","","","null","DE","OVS is the leading clothing brand for women, men, and children, with over 900 stores in Italy and abroad. It offers the freedom to dress with Italian style every day, at the best possible price.","https://ui.awin.com/images/upload/merchant/profile/115899.png","https://www.ovsfashion.com/de/de/"
"14571","Hochschule Fresenius - Infomaterial-Anforderung","3.65519","95.92","0.58","2019-09-25","amber","exposurelevel2","83.5433","no","no","0","0","15","15","60","Telco's & Services","Education Training & Recruitment","Education, Training & Recruitment","29","DE","Hochschule FreseniusNext generation University. Since 1848","https://ui.awin.com/images/upload/merchant/profile/14571.png","https://www.hs-fresenius.de/?idf=izdhr5gtqj&utm_source=awin&utm_medium=cpl&utm_campaign=home"
"11202","Tarifcheck.de","5.39185","59.74","2.53","2018-07-03","green","none","32.5284","no","no","0","0","5","60.5","30","Finance & Insurance","Insurance","Insurance","115","DE","Ob kleine Webseite oder großes und bekanntes Portal: Mit dem Original Versicherungspartnerprogramm von Tarifcheck.de verdienen Sie bares Geld!","https://ui.awin.com/images/upload/merchant/profile/11202.png","https://www.tarifcheck.de"
"116827","Reviwall DE","","0.00","0.00","2025-06-24","amber","exposurelevel1","0","no","no","0","0","0","0","30","Retail & Shopping","Furniture & Soft Furnishings","Furniture & Soft Furnishings","null","DE","Erstelle jetzt dein eigenes Wandtuch! Einfach Design hochladen, bestellen  staunen!","https://ui.awin.com/images/upload/merchant/profile/116827.png","https://reviwall.com"
"122720","Angelico DE","","0.00","0.00","2025-12-17","amber","exposurelevel2","","no","no","0","0","0","0","30","Retail & Shopping","Clothing|Menswear|Womenswear","Clothing","null","DE","Angelico: Exzellenz „Made in Italy“ – von der italienischen Schneidertradition bis hin zu innovativem Design. Angelico – Qualität, Stil und Eleganz liegen uns im Blut.","https://ui.awin.com/images/upload/merchant/profile/122720.png","https://angelico.it/de"
"122624","Dog's Hundemarke","","0.00","0.00","2025-12-17","amber","exposurelevel2","","no","no","0","0","0","0","30","Retail & Shopping","Pets & Pet Care","Pets & Pet Care","null","DE","Wir sind ein Shop für individuell gravierbare Hundemarken aus Acryl. Die Marken lassen sich per Konfigurator selbst gestalten mit Farbe, Grafik und Text. Sie dienen als stylisches Accessoire und praktische Absicherung.","https://ui.awin.com/images/upload/merchant/profile/122624.png","https://dogs-hundemarke.de/"
"122402","Truestory","","0.00","0.00","2025-12-17","amber","exposurelevel2","","yes","no","0","0","0","0","30","Retail & Shopping|Travel","Gifts & Flowers|Hotels & Accommodation|Local Holidays|Tourism & Attractions","Gifts & Flowers","null","DE","At Truestory, we help people experience more - together.Discover a carefully curated selection of authentic, local experiences that inspire great stories and lasting memories.We currently operate in four markets and are continuously expanding.Truest","https://ui.awin.com/images/upload/merchant/profile/122402.png","https://de.truestory.com/"
"122174","Winnies DE","","0.00","0.00","2025-12-15","amber","exposurelevel5","","no","no","0","0","0","0","30","Retail & Shopping","Health & Beauty|Pets & Pet Care","Pets & Pet Care","null","DE","winnies bietet natürliche, tierärztlich entwickelte Premium-Supplements für Pferde – hergestellt in Deutschland. Affiliates profitieren von 10–15 % Provision, starken saisonalen Themen und Vorteilen wie versandkostenfreier Lieferung ab 55 €.","https://ui.awin.com/images/upload/merchant/profile/122174.png","https://www.winnies.de/"
"115623","Mera Tiernahrung DE","","0.00","0.00","2025-08-11","green","none","0","yes","no","0","0","0","0","30","Retail & Shopping","Pets & Pet Care","Pets & Pet Care","null","DE","Publisher erhalten 25% Provision, wenn sie uns Neukunden in unseren Shop vermitteln. Mit unserem mera Shop erreichen Kunden einen Onlineshop für hochwertiges Hunde- und Katzenfutter. Unsere Conversionrate liegt bei höher als 13% - wir freuen uns auf euch!","https://ui.awin.com/images/upload/merchant/profile/115623.png","https://shop.mera-petfood.com/"
